context_library_name,context_library_version,go_version,id,loaded_at,master_id,master_version,original_timestamp,received_at,sent_at,timestamp,user_id,uuid_ts,resource_manager_type
analytics-go,3.0.0,go1.13.12,d1feb2dd-30c2-4cae-a51a-d24ebeb3fe9d,2020-08-06 17:46:11.453913 UTC,006f4212-70ff-4be7-b7a3-d8b0e6d970f0,0.12.11,2020-08-06 07:28:07.643742 UTC,2020-08-06 07:28:12.991 UTC,2020-08-06 07:28:12 UTC,2020-08-06 07:28:07.990 UTC,846c6508-9833-4af2-b36e-fa635965cfa3,2020-08-06 17:46:11.453913 UTC,
analytics-go,3.0.0,go1.13.12,0bb9cc2b-fdbd-4420-963b-d648ab928723,2020-08-06 17:46:11.453913 UTC,4b4ec933-bac3-4e7f-aeb2-9f348cbeb11a,0.12.11,2020-08-06 06:46:27.187137 UTC,2020-08-06 06:46:32.721 UTC,2020-08-06 06:46:32 UTC,2020-08-06 06:46:27.721 UTC,846c6508-9833-4af2-b36e-fa635965cfa3,2020-08-06 17:46:11.453913 UTC,
analytics-go,3.0.0,go1.13.12,675a4763-ee89-46b0-abf6-30ec35dd0ee1,2020-08-07 17:46:08.409124 UTC,8167bf7f-1bc7-4b74-8964-a30ed26ae3a2,0.12.10,2020-08-07 06:12:43.660490 UTC,2020-08-07 06:12:49.218 UTC,2020-08-07 06:12:48 UTC,2020-08-07 06:12:44.218 UTC,50a11358-040e-4662-872d-bdc2b1e7c234,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.14,cea70b8a-fa94-4350-8f3b-3a6965c1e716,2020-08-08 05:46:07.411709 UTC,600d684e-bdd6-47b8-9676-1492109e7129,0.12.13,2020-08-07 21:06:38.499951 UTC,2020-08-07 21:06:43.821 UTC,2020-08-07 21:06:43 UTC,2020-08-07 21:06:38.816 UTC,c1eab95c-45c2-40fc-b31f-86c5c248c7ae,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.14,bc9652c8-ed3c-449b-bc87-fa34c7be8dd6,2020-08-08 05:46:07.411709 UTC,b9e5db6c-29fa-41a1-b4ac-bbcdc84a7eaf,0.12.13,2020-08-07 21:01:01.064843 UTC,2020-08-07 21:01:06.031 UTC,2020-08-07 21:01:06 UTC,2020-08-07 21:01:01.030 UTC,220c75fd-ab99-4e89-9f15-a84b4d37eac1,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.14,3ae29a60-970f-4c97-8a55-964fe99b618c,2020-08-07 17:46:08.409124 UTC,005d3e30-ba8e-499c-b1b0-dd5ce76b5ffd,0.12.13,2020-08-07 06:25:25.031347 UTC,2020-08-07 06:25:33.872 UTC,2020-08-07 06:25:30 UTC,2020-08-07 06:25:28.871 UTC,bcff135a-b918-4359-9906-bb1cb47bc2da,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.12,7d90d579-be68-48f1-b0e5-dc2f55b71296,2020-08-07 05:46:07.145563 UTC,4f7729d7-325b-4106-8f8f-46fda51150a3,0.12.10,2020-08-07 01:52:14.308399 UTC,2020-08-07 01:52:19.796 UTC,2020-08-07 01:52:19 UTC,2020-08-07 01:52:14.796 UTC,50a11358-040e-4662-872d-bdc2b1e7c234,2020-08-07 05:46:07.145563 UTC,
analytics-go,3.0.0,go1.13.12,44f78cf3-7c7e-47fd-9980-93f2ecb4dee5,2020-08-07 17:46:08.409124 UTC,3601a631-3224-4992-b49c-c877ec17641d,0.12.8,2020-08-07 16:48:30.596075 UTC,2020-08-07 16:48:37.206 UTC,2020-08-07 16:48:35 UTC,2020-08-07 16:48:32.206 UTC,f7330844-958e-4cd9-b03d-9d54ae60a19f,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.14,26a033a2-cc37-44d3-ac9c-8b7d8728b101,2020-08-07 17:46:08.409124 UTC,93de6fec-56ca-4232-aac6-b71395530ade,0.12.12,2020-08-07 09:19:07.435270 UTC,2020-08-07 09:19:13.309 UTC,2020-08-07 09:19:12 UTC,2020-08-07 09:19:08.308 UTC,815fb262-496f-4221-85fc-4af51d78a17a,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.14.2,3951f5e9-07e4-4df8-ab7a-64a4dae7aeae,2020-08-07 17:46:08.409124 UTC,c5f3aa53-a99d-40a5-9fb9-7a67f62d709c,0.12.3,2020-08-07 09:26:48.569686 UTC,2020-08-07 16:26:53.955 UTC,2020-08-07 16:26:48 UTC,2020-08-07 16:26:48.954 UTC,0a2f9f4d-a683-4cf2-992e-67bb80469ee5,2020-08-07 17:46:08.409124 UTC,
